clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,Address_Type,Exit_Number,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road,Scraped_phone_match_rate,Yelp_phone_match_rate,place_identifier(year),Yellowbook_phone_match_rate,Webscraped_Phone_full_url,Webscraped_PlacedMatched_full_url,Yelp_URL,YellowPages_SEARCH_URL,Match_Comments,Final_Lat,Final_Long
"Glendo , 82213 Howard's General Store ( Sinclair )",307-735-4252 I-25 Exit 111 ( A St ),S,Glendo,82213,Howard's General Store ( Sinclair ),307-735-4252,2007,Glendo,WY,Sinclair,Exit,111,I-25,,,,,False,False,17,True,,,,,,,
"E Glendo , 82213 Howard's General Store ( Sinclair )",8 307-735-4252 I-25 Exit 111 ( A St ),<U+25A1> <U+25A1> M <U+2610> <U+2610> <U+25A1>,Glendo,82213,Howard's General Store ( Sinclair ),307-735-4252,2008,Glendo,WY,Sinclair,Exit,111,I-25,,,,,False,False,17,True,,,,,,,
Glendo ( 82213 ) Howard's General Store ( Sinclair ),8 307-735-4252 I-25 Exit 111 ( A St ),S <U+25A1>,Glendo,82213,Howard's General Store ( Sinclair ),307-735-4252,2014,Glendo,WY,Sinclair,Exit,111,I-25,,,,,False,False,17,True,,,,,,,
Glendo ( 82213 ) Howard's General ),307-735-4252 I-25 Exit 111 ( A St ),<U+2610> S <U+2610>,Glendo,82213,Howard's General ),307-735-4252,2015,Glendo,WY,,Exit,111,I-25,,,,,False,False,17,True,,,,,,,
Glendo ( 82213 ) Howard's St ),307-735-4252 I-25 Exit 111 ( A ),[ ] <U+2610> S <U+2610>,Glendo,82213,Howard's St ),307-735-4252,2016,Glendo,WY,,Exit,111,I-25,,,,,False,False,17,True,,,,,,,
"Guernsey , 82214 Johnston's Corner ( Sinclair )",307-836-3155 US 26,,Guernsey,82214,Johnston's Corner ( Sinclair ),307-836-3155,2006,Guernsey,WY,Sinclair,empty,,US 26,,,,,False,False,18,True,,,,,,,
", 82214 Johnston's Corner ( Sinclair )",NEGuernsey 9307-836-3155 US 26,,,82214,Johnston's Corner ( Sinclair ),307-836-3155,2007,Guernsey,WY,Sinclair,empty,,US 26,,,,,False,False,18,True,,,,,,,
"Guernsey , 82214 Johnston's Corner ( Sinclair )",307-836-3155 US 26,<U+2610>,Guernsey,82214,Johnston's Corner ( Sinclair ),307-836-3155,2008,Guernsey,WY,Sinclair,empty,,US 26,,,,,False,False,18,True,,,,,,,
Guernsey ( 82214 ) Johnston's Corner ( Sinclair ),9 307-836-3155 US 26,24 S O,Guernsey,82214,Johnston's Corner ( Sinclair ),307-836-3155,2014,Guernsey,WY,Sinclair,empty,,US 26,,,,,False,False,18,True,,,,,,,
Guernsey ( 82214 ) Johnston's Corner (,307-836-3155 US 26 ),24 38 S,Guernsey,82214,Johnston's Corner (,307-836-3155,2015,Guernsey,WY,,empty,,US 26,,,,,False,False,18,True,,,,,,,
Guernsey ( 82214 ) Johnston's Corner ( ),9 / 307-836-3155 US 26,24 S 24 00,Guernsey,82214,Johnston's Corner ( ),307-836-3155,2016,Guernsey,WY,,empty,,US 26,,,,,False,False,18,True,,,,,,,
"Lusk , 82225 Outpost Truck Stop",307-334-2048 US 85 ( 3 blks S of US 18-20 ),24 M L,Lusk,82225,Outpost Truck Stop,307-334-2048,2006,Lusk,WY,,empty,,US 85,,,,,False,False,19,True,,,,,,,
"Lusk , 82225 Outpost Truck Stop",307-334-2048 US 85 ( 3 blks S of US 18-20 ),24 HRS 484 M,Lusk,82225,Outpost Truck Stop,307-334-2048,2007,Lusk,WY,,empty,,US 85,,,,,False,False,19,True,,,,,,,
"Lusk , 82225 Outpost Truck Stop",9 307-334-2048 US 85 ( 3 blks S of US 18-20 ),24 M,Lusk,82225,Outpost Truck Stop,307-334-2048,2008,Lusk,WY,,empty,,US 85,,,,,False,False,19,True,,,,,,,
D Lusk ( 82225 ) Outpost Truck Stop,9 307-334-2048 . US 85 ( 3 blks S of US 18-20 ),24 M <U+25A1>,Lusk,82225,Outpost Truck Stop,307-334-2048,2014,Lusk,WY,,empty,,US 85,,,,,False,False,19,True,,,,,,,
D Lusk ( 82225 ) Outpost Truck Stop,307-334-2048 US 85 ( 3 blks S of US 18-20 ),NATSN 24 M <U+25A1>,Lusk,82225,Outpost Truck Stop,307-334-2048,2015,Lusk,WY,,empty,,US 85,,,,,False,False,19,True,,,,,,,
D Lusk ( 82225 ) Outpost Truck Stop,9 / 307-334-2048 US 85 ( 3 blks S of US 18-20 ),m M <U+2610>,Lusk,82225,Outpost Truck Stop,307-334-2048,2016,Lusk,WY,,empty,,US 85,,,,,False,False,19,True,,,,,,,
"Manville , 82227 3 Sisters Truck Stop",307-334-3005 US 20 & Hwy 270,"S "" <U+25A1>",Manville,82227,3 Sisters Truck Stop,307-334-3005,2006,Manville,WY,,empty,,US 20,Hwy 270,,,,False,False,20,True,,,,,,,
"Manville , 82227 3 Sisters Truck Stop",307-334-3005 US 20 & Hwy 270,M,Manville,82227,3 Sisters Truck Stop,307-334-3005,2007,Manville,WY,,empty,,US 20,Hwy 270,,,,False,False,20,True,,,,,,,
"Manville , 82227 Smokin ' Joe's",307-334-3005 US 20 & Hwy 270,M <U+2610> <U+2610>,Manville,82227,Smokin ' Joe's,307-334-3005,2008,Manville,WY,,empty,,US 20,Hwy 270,,,,False,False,20,True,,,,,,,
D Manville ( 82227 ) Three Sisters,307-334-3005 US 20 & Hwy 270,<U+2610> M <U+2610>,Manville,82227,Three Sisters,307-334-3005,2014,Manville,WY,,empty,,US 20,Hwy 270,,,,False,False,20,True,,,,,,,
D Manville ( 82227 ) Three Sisters,307-334-3005 US 20 & Hwy 270,<U+25A1> M <U+2610>,Manville,82227,Three Sisters,307-334-3005,2015,Manville,WY,,empty,,US 20,Hwy 270,,,,False,False,20,True,,,,,,,
D Manville ( 82227 ) Three Sisters,307-334-3005 US 20 & Hwy 270,<U+25A1> M <U+25A1> 1,Manville,82227,Three Sisters,307-334-3005,2016,Manville,WY,,empty,,US 20,Hwy 270,,,,False,False,20,True,,,,,,,
"Torrington , 82240 Torrington Travel Terminal ( Citgo )",307-532-8164 1500 US 26,MO S,Torrington,82240,Torrington Travel Terminal ( Citgo ),307-532-8164,2006,Torrington,WY,Citgo,Proper,,US 26,,,,,False,False,21,True,,,,,,,
"E Torrington , 82240 Torrington Travel Terminal",307-532-8164 1500 US 26,M,Torrington,82240,Torrington Travel Terminal,307-532-8164,2007,Torrington,WY,,Proper,,US 26,,,,,False,False,21,True,,,,,,,
"Torrington , 82240 Torrington Travel Terminal",307-532-8164 1500 US 26,24 25,Torrington,82240,Torrington Travel Terminal,307-532-8164,2008,Torrington,WY,,Proper,,US 26,,,,,False,False,21,True,,,,,,,
E Torrington ( 82240 ) Torrington Travel Terminal,9 307-532-8164 1500 US 26,M <U+2610> <U+2610>,Torrington,82240,Torrington Travel Terminal,307-532-8164,2014,Torrington,WY,,Proper,,US 26,,,,,False,False,21,True,,,,,,,
Torrington ( 82240 ) Torrington Travel Terminal,307-532-8164 1500 US 26,24 M <U+2610> <U+2610>,Torrington,82240,Torrington Travel Terminal,307-532-8164,2015,Torrington,WY,,Proper,,US 26,,,,,False,False,21,True,,,,,,,
Torrington ( 82240 ) Torrington Travel Terminal,307-532-8164 1500 US 26,24 M <U+2610> <U+2610> O,Torrington,82240,Torrington Travel Terminal,307-532-8164,2016,Torrington,WY,,Proper,,US 26,,,,,False,False,21,True,,,,,,,
"Rawlins , 82301 West End Sinclair",307-324-4089 I-80 Exit 211 ( W Spruce ),24 24 XL M,Rawlins,82301,West End Sinclair,307-324-4089,2006,Rawlins,WY,Sinclair,Exit,211,I-80,,,,,False,False,22,True,,,,,,,
"Rawlins , 82301 West End Sinclair",6 307-324-4089 I-80 Exit 211 ( W Spruce ),M,Rawlins,82301,West End Sinclair,307-324-4089,2007,Rawlins,WY,Sinclair,Exit,211,I-80,,,,,False,False,22,True,,,,,,,
"E Rawlins , 82301 West End Sinclair",307-324-4089 I-80 Exit 211 ( W Spruce ),24 M,Rawlins,82301,West End Sinclair,307-324-4089,2008,Rawlins,WY,Sinclair,Exit,211,I-80,,,,,False,False,22,True,,,,,,,
Rawlins ( 82301 ) West End Sinclair,6 307-324-4089 I-80 Exit 211 ( W Spruce ),"24 M """,Rawlins,82301,West End Sinclair,307-324-4089,2014,Rawlins,WY,Sinclair,Exit,211,I-80,,,,,False,False,22,True,,,,,,,
Rawlins ( 82301 ) West End Sinclair,6 307-324-4089 I-80 Exit 211 ( W Spruce ),24 M,Rawlins,82301,West End Sinclair,307-324-4089,2015,Rawlins,WY,Sinclair,Exit,211,I-80,,,,,False,False,22,True,,,,,,,
Rawlins ( 82301 ) West End Sinclair,307-324-4089 I-80 Exit 211 ( W Spruce ),24 M,Rawlins,82301,West End Sinclair,307-324-4089,2016,Rawlins,WY,Sinclair,Exit,211,I-80,,,,,False,False,22,True,,,,,,,
"Rawlins , 82301 Flying J Travel Plaza # 0500040",307-328-0158 I-80 Exit 209 ( Johnson Rd ) #,24 M,Rawlins,82301,Flying J Travel Plaza # 0500040,307-328-0158,2006,Rawlins,WY,Flying J,Exit,209,I-80,,,,,False,False,23,True,,,,,,,
"Rawlins , 82301 Flying J Travel Plaza # 0500040",6 307-328-0158 I-80 Exit 209 ( Johnson Rd ),XL,Rawlins,82301,Flying J Travel Plaza # 0500040,307-328-0158,2007,Rawlins,WY,Flying J,Exit,209,I-80,,,,,False,False,23,True,,,,,,,
"Rawlins , 82301 Flying J Travel Plaza # 0500040",307-328-0158 I-80 Exit 209 ( Johnson Rd ),24 X <U+2610> <U+2610>,Rawlins,82301,Flying J Travel Plaza # 0500040,307-328-0158,2008,Rawlins,WY,Flying J,Exit,209,I-80,,,,,False,False,23,True,,,,,,,
F Rawlins ( 82301 ) Flying J Travel Plaza # 763,6 307-328-0158 I-80 Exit 209 ( Johnson Rd ),24 XL <U+25A1> <U+25A1>,Rawlins,82301,Flying J Travel Plaza # 763,307-328-0158,2014,Rawlins,WY,Flying J,Exit,209,I-80,,,,,False,False,23,True,,,,,,,
Rawlins ( 82301 ) Flying J Travel Plaza # 763,307-328-0158 I-80 Exit 209 ( Johnson Rd ),FLYING J 24 XL,Rawlins,82301,Flying J Travel Plaza # 763,307-328-0158,2015,Rawlins,WY,Flying J,Exit,209,I-80,,,,,False,False,23,True,,,,,,,
Rawlins ( 82301 ) Flying J Travel Plaza # 763,307-328-0158 I-80 Exit 209 ( Johnson Rd ) FLYING J,FLYING J 24 XL <U+2610>,Rawlins,82301,Flying J Travel Plaza # 763,307-328-0158,2016,Rawlins,WY,Flying J,Exit,209,I-80,,,,,False,False,23,True,,,,,,,
"Sinclair , 82334 I-80 Travel Plaza ( 66 )",307-324-4407 I-80 Exit 221 ( East Sinclair ),FIRS 24 24 HRS S,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2006,Sinclair,WY,,Exit,221,I-80,,,,,False,False,24,True,,,,,,,
"F Sinclair , 82334 I-80 Travel Plaza ( 66 )",307-324-4407 I-80 Exit 221 ( East Sinclair ),,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2007,Sinclair,WY,,Exit,221,I-80,,,,,False,False,24,True,,,,,,,
"F Sinclair , 82334 I-80 Travel Plaza ( 66 )",307-324-4407 I-80 Exit 221 ( East Sinclair ),HRS 24 L 24,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2008,Sinclair,WY,,Exit,221,I-80,,,,,False,False,24,True,,,,,,,
Sinclair ( 82334 ) I-80 Travel Plaza ( 66 ),307-324-4407 I-80 Exit 221 ( East Sinclair ),24 24 22,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2014,Sinclair,WY,,Exit,221,I-80,,,,,False,False,24,True,,,,,,,
Sinclair ( 82334 ) I-80 Travel Plaza ( Sinclair ),307-324-4407 I-80 Exit 221 ( East Sinclair ),PREDEST <U+2610> 24 HRS,Sinclair,82334,I-80 Travel Plaza ( Sinclair ),307-324-4407,2015,Sinclair,WY,Sinclair,Exit,221,I-80,,,,,False,False,24,True,,,,,,,
Sinclair ( 82334 ) I-80 Travel Plaza ( Sinclair ),307-324-4407 I-80 Exit 221 ( East Sinclair ),24 <U+2610> HRS 24 24 HRS,Sinclair,82334,I-80 Travel Plaza ( Sinclair ),307-324-4407,2016,Sinclair,WY,Sinclair,Exit,221,I-80,,,,,False,False,24,True,,,,,,,
"5307-324-0087 Wamsutter , 82336 Love's Travel Stop # 310",I-80 Exit 173 ( CR 23 ),M,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2006,Wamsutter,WY,Love's,Exit,173,I-80,,,,,False,False,25,True,,,,,,,
"F Wamsutter , 82336 Love's Travel Stop # 310",307-324-0087 I-80 Exit 173 ( CR 23 ),24 HRS 48 <U+2610> MOO,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2007,Wamsutter,WY,Love's,Exit,173,I-80,,,,,False,False,25,True,,,,,,,
"Wamsutter , 82336 Love's Travel Stop # 310",5 307-324-0087 I-80 Exit 173 ( CR 23 ),24 M,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2008,Wamsutter,WY,Love's,Exit,173,I-80,,,,,False,False,25,True,,,,,,,
Wamsutter ( 82336 ) Love's Travel Stop # 310,5 307-324-0087 I-80 Exit 173 ( CR 23 ),24 HR3 <U+2610> M,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2014,Wamsutter,WY,Love's,Exit,173,I-80,,,,,False,False,25,True,,,,,,,
Wamsutter ( 82336 ) Love's Travel Stop # 310,$ 307-324-0087 I-80 Exit 173 ( CR 23 ),24 24 MOO <U+25A1> D,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2015,Wamsutter,WY,Love's,Exit,173,I-80,,,,,False,False,25,True,,,,,,,
Wamsutter ( 82336 ) Love's Travel Stop # 310,5 307-324-0087 I-80 Exit 173 ( CR 23 ),24 <U+25A1> DOW 24,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2016,Wamsutter,WY,Love's,Exit,173,I-80,,,,,False,False,25,True,,,,,,,
"Wamsutter , 82336 Wamsutter Conoco Service",307-324-7807 I-80 Exit 173,S,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2006,Wamsutter,WY,Conoco,Exit,173,I-80,,,,,False,False,26,True,,,,,,,
"F Wamsutter , 82336 Wamsutter Conoco Service",307-324-7807 I-80 Exit 173,,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2007,Wamsutter,WY,Conoco,Exit,173,I-80,,,,,False,False,26,True,,,,,,,
"Wamsutter , 82336 Wamsutter Conoco Service",307-324-7807 I-80 Exit 173,S,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2008,Wamsutter,WY,Conoco,Exit,173,I-80,,,,,False,False,26,True,,,,,,,
Wamsutter ( 82336 ) Wamsutter Conoco Service,5 307-324-7807 I-80 Exit 173,S <U+2610><U+2610>,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2014,Wamsutter,WY,Conoco,Exit,173,I-80,,,,,False,False,26,True,,,,,,,
Wamsutter ( 82336 ) Wamsutter Conoco Service,307-324-7807 I-80 Exit 173,24 m S MOO <U+25A1>,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2015,Wamsutter,WY,Conoco,Exit,173,I-80,,,,,False,False,26,True,,,,,,,
Wamsutter ( 82336 ) Wamsutter Conoco Service,307-324-7807 I-80 Exit 173,S 0,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2016,Wamsutter,WY,Conoco,Exit,173,I-80,,,,,False,False,26,True,,,,,,,
"Worland , 82401 One Stop ( Cenex )",307-347-4281 US 16-20 ( W side of town ),S <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2006,Worland,WY,Cenex,empty,,US 16-20,,,,,False,False,27,True,,,,,,,
"B Worland , 82401 One Stop ( Cenex )",307-347-4281 US 16-20 ( W side of town ),S,Worland,82401,One Stop ( Cenex ),307-347-4281,2007,Worland,WY,Cenex,empty,,US 16-20,,,,,False,False,27,True,,,,,,,
"B Worland , 82401 One Stop ( Cenex )",6 307-347-4281 US 16-20 ( W side of,<U+2610> S <U+25A1> <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2008,Worland,WY,Cenex,empty,,US 16-20,,,,,False,False,27,True,,,,,,,
B Worland ( 82401 ) One Stop ( Cenex ),6 307-347-4281 US 20 W & WY 433,S <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2014,Worland,WY,Cenex,empty,,US 20,WY 433,,,,False,False,27,True,,,,,,,
B Worland ( 82401 ) One Stop ( Cenex ),307-347-4281 US 20 W & WY 433,L D S S <U+25A1>,Worland,82401,One Stop ( Cenex ),307-347-4281,2015,Worland,WY,Cenex,empty,,US 20,WY 433,,,,False,False,27,True,,,,,,,
B Worland ( 82401 ) One Stop ( Cenex ),6 307-347-4281 US 20 W & WY 433,<U+25A1> S <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2016,Worland,WY,Cenex,empty,,US 20,WY 433,,,,False,False,27,True,,,,,,,
"B Cody , 82414 Red Eagle Food Mart # 2 ( Shell )",307-587-9331 221 US 14-16-20 W,<U+25A1>,Cody,82414,Red Eagle Food Mart # 2 ( Shell ),307-587-9331,2006,Cody,WY,Shell,Proper,,US 14-16,,,,,False,False,28,True,,,,,,,
", 82414 Red Eagle Food Mart # 2 ( Shell )",LO 4307-587-9331 B Cody 221 US 14-16-20 W,24 HRS 45 MOO,,82414,Red Eagle Food Mart # 2 ( Shell ),307-587-9331,2007,Cody,WY,Shell,empty,,US 14-16,,,,,False,False,28,True,,,,,,,
"Cody , 82414 Red Eagle Food Mart St # ) 2 (",307-587-9331 221 US 14-16-20 W Shell ),S <U+2610> <U+2610>,Cody,82414,Red Eagle Food Mart St # ) 2 (,307-587-9331,2008,Cody,WY,,Proper,,US 14-16,,,,,False,False,28,True,,,,,,,
Cody ( 82414 ) Good 2 Go # 2 ( Mobil ),307-587-9331 221 US 14-16-20 W,<U+2610>,Cody,82414,Good 2 Go # 2 ( Mobil ),307-587-9331,2014,Cody,WY,Mobil,Proper,,US 14-16,,,,,False,False,28,True,,,,,,,
B Cody ( 82414 ) Good 2 Go # 2 ( Mobil ),307-587-9331 221 US 14-16-20 W,24,Cody,82414,Good 2 Go # 2 ( Mobil ),307-587-9331,2015,Cody,WY,Mobil,Proper,,US 14-16,,,,,False,False,28,True,,,,,,,
Cody ( 82414 ) Good 2 Go # 2 ( Mobil ),307-587-9331 221 US 14-16-20 W,<U+25A1> <U+25A1>,Cody,82414,Good 2 Go # 2 ( Mobil ),307-587-9331,2016,Cody,WY,Mobil,Proper,,US 14-16,,,,,False,False,28,True,,,,,,,
"Lovell , 82431 Country Store ( Conoco )",307-548-7110 575 US 310,24 M <U+2610> <U+2610>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2006,Lovell,WY,Conoco,Proper,,US 310,,,,,False,False,29,True,,,,,,,
"A Lovell , 82431 Country Store ( Conoco )",5 307-548-7110 575 US 310,L,Lovell,82431,Country Store ( Conoco ),307-548-7110,2007,Lovell,WY,Conoco,Proper,,US 310,,,,,False,False,29,True,,,,,,,
"A Lovell , 82431 Country Store ( Conoco )",307-548-7110 575 US 310,S <U+2610> <U+2610> <U+2610>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2008,Lovell,WY,Conoco,Proper,,US 310,,,,,False,False,29,True,,,,,,,
A Lovell ( 82431 ) Country Store ( Conoco ),5 307-548-7110 575 US 310,<U+2610> S <U+25A1>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2014,Lovell,WY,Conoco,Proper,,US 310,,,,,False,False,29,True,,,,,,,
Lovell ( 82431 ) Country Store ( Conoco ),307-548-7110 575 US 310,<U+2610> S <U+25A1>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2015,Lovell,WY,Conoco,Proper,,US 310,,,,,False,False,29,True,,,,,,,
A Lovell ( 82431 ) Country Store ( Conoco ),307-548-7110 575 US 310,<U+2610> <U+2610>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2016,Lovell,WY,Conoco,Proper,,US 310,,,,,False,False,29,True,,,,,,,
"Lovell , 82431 Red Eagle # 12 ( Exxon )",307-548-7246 1801 US 310,ASS <U+2610> <U+2610>,Lovell,82431,Red Eagle # 12 ( Exxon ),307-548-7246,2006,Lovell,WY,Exxon,Proper,,US 310,,,,,False,False,30,True,,,,,,,
"A Lovell , 82431 Red Eagle # 12 ( Exxon )",5 307-548-7246 1801 US 310,24 HRS S,Lovell,82431,Red Eagle # 12 ( Exxon ),307-548-7246,2007,Lovell,WY,Exxon,Proper,,US 310,,,,,False,False,30,True,,,,,,,
"A Lovell , 82431 Red Eagle Food Store # 12 ( Exxon )",5 307-548-7246 1801 US 310,24 S,Lovell,82431,Red Eagle Food Store # 12 ( Exxon ),307-548-7246,2008,Lovell,WY,Exxon,Proper,,US 310,,,,,False,False,30,True,,,,,,,
A Lovell ( 82431 ) Good 2 Go ( Exxon ),5 307-548-7246 1801 US 310,<U+2610><U+2610> S <U+25A1>,Lovell,82431,Good 2 Go ( Exxon ),307-548-7246,2014,Lovell,WY,Exxon,Proper,,US 310,,,,,False,False,30,True,,,,,,,
Lovell ( 82431 ) Good 2 Go ( Exxon ) AMBEST,307-548-7246 1801 US 310,S,Lovell,82431,Good 2 Go ( Exxon ) AMBEST,307-548-7246,2015,Lovell,WY,Exxon,Proper,,US 310,,,,,False,False,30,True,,,,,,,
A Lovell ( 82431 ) Good 2 Go ( Exxon ),307-548-7246 1801 US 310,<U+2610><U+2610> S <U+2610>,Lovell,82431,Good 2 Go ( Exxon ),307-548-7246,2016,Lovell,WY,Exxon,Proper,,US 310,,,,,False,False,30,True,,,,,,,
"Thermopolis , 82443 Shell Southside ( US Travel 14 ) Center",307-864-3108 167 US 20 S,MO,Thermopolis,82443,Shell Southside ( US Travel 14 ) Center,307-864-3108,2006,Thermopolis,WY,Shell,Proper,,US 20,,,,,False,False,31,True,,,,,,,
"C Thermopolis , 82443 Shell Southside Travel Center",307-864-3108 167 US 20 S,,Thermopolis,82443,Shell Southside Travel Center,307-864-3108,2007,Thermopolis,WY,Shell,Proper,,US 20,,,,,False,False,31,True,,,,,,,
"Thermopolis , 82443 Shell Southside Travel 14 ) Center",307-864-3108 167 US 20 S,<U+2610> S <U+2610>,Thermopolis,82443,Shell Southside Travel 14 ) Center,307-864-3108,2008,Thermopolis,WY,Shell,Proper,,US 20,,,,,False,False,31,True,,,,,,,
Thermopolis ( 82443 ) Southside Travel Center ( Exxon ),307-864-3108 167 US 20 S,<U+2610> S <U+2610>,Thermopolis,82443,Southside Travel Center ( Exxon ),307-864-3108,2014,Thermopolis,WY,Exxon,Proper,,US 20,,,,,False,False,31,True,,,,,,,
Thermopolis ( 82443 ) Southside Travel Center ( Exxon ),307-864-3108 167 US 20 S,S <U+25A1>,Thermopolis,82443,Southside Travel Center ( Exxon ),307-864-3108,2015,Thermopolis,WY,Exxon,Proper,,US 20,,,,,False,False,31,True,,,,,,,
Thermopolis ( 82443 ) Southside Travel Center ( Exxon ),307-864-3108 167 US 20 S,<U+2610> S D,Thermopolis,82443,Southside Travel Center ( Exxon ),307-864-3108,2016,Thermopolis,WY,Exxon,Proper,,US 20,,,,,False,False,31,True,,,,,,,
"D Casper ( West ) , 82604 Ghost Town Fuel Stop ( Conoco )",307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),24 HRS,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2006,Casper,WY,Conoco,empty,,US 20-26,,,,,False,False,32,True,,,,,,,
"Casper ( West ) , 82604 Ghost Town Fuel Stop ( Conoco )",307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),24 HRS M,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2007,Casper,WY,Conoco,empty,,US 20-26,,,,,False,False,32,True,,,,,,,
"D Casper ( West ) , 82604 Ghost Town Fuel Stop ( Conoco )",7 307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit ),24 24,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2008,Casper,WY,Conoco,empty,,US 20-26,,,,,False,False,32,True,,,,,,,
D Casper ( West ) ( 82604 ) Ghost Town Fuel Stop ( Conoco ),307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),) 24 L <U+2610>,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2014,Casper,WY,Conoco,empty,,US 20-26,,,,,False,False,32,True,,,,,,,
D Casper ( West ) ( 82604 ) Ghost Town Fuel Stop ( Conoco ),307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),NATSN L <U+2610>,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2015,Casper,WY,Conoco,empty,,US 20-26,,,,,False,False,32,True,,,,,,,
D Casper ( West ) ( 82604 ) Ghost Town Fuel Stop ( Conoco ),307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),24 R L <U+2610>,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2016,Casper,WY,Conoco,empty,,US 20-26,,,,,False,False,32,True,,,,,,,
"Evansville , 82609 Flying J Travel Plaza # 0500029",307-473-1750 I-25 Exit 185,# M,Evansville,82609,Flying J Travel Plaza # 0500029,307-473-1750,2006,Casper,WY,Flying J,Exit,185,I-25,,,,,False,False,33,True,,,,,,,
"Evansville , 82609 Flying J Travel Plaza # 0500029",307-473-1750 I-25 Exit 185,24 481 000,Evansville,82609,Flying J Travel Plaza # 0500029,307-473-1750,2007,Casper,WY,Flying J,Exit,185,I-25,,,,,False,False,33,True,,,,,,,
"Evansville , 82609 Flying J Travel Plaza #",307-473-1750 I-25 Exit 185 0500029,HRS 24 DOMO 24 HRS O,Evansville,82609,Flying J Travel Plaza #,307-473-1750,2008,Casper,WY,Flying J,Exit,185,I-25,,,,,False,False,33,True,,,,,,,
Evansville ( 82609 ) Flying J Travel Plaza # 758 ( Conoco ),307-473-1750 I-25 Exit 185,) 24 22 DOMO,Evansville,82609,Flying J Travel Plaza # 758 ( Conoco ),307-473-1750,2014,Casper,WY,Flying J,Exit,185,I-25,,,,,False,False,33,True,,,,,,,
D Evansville ( 82609 ) Flying J Travel Plaza # 758 ( Conoco ),307-473-1750 I-25 Exit 185,FLYING J 24 M,Evansville,82609,Flying J Travel Plaza # 758 ( Conoco ),307-473-1750,2015,Casper,WY,Flying J,Exit,185,I-25,,,,,False,False,33,True,,,,,,,
Evansville ( 82609 ) Flying J Travel Plaza # 758 ( FLYING J,307-473-1750 I-25 Exit 185,J 24 M,Evansville,82609,Flying J Travel Plaza # 758 ( FLYING J,307-473-1750,2016,Casper,WY,Flying J,Exit,185,I-25,,,,,False,False,33,True,,,,,,,
"Orin , 82633 Orin Junction Truck Stop ( Sinclair )",307-358-2870 I-25 Exit 126 ( US 18-20 ),HRS 24 MOO M,Orin,82633,Orin Junction Truck Stop ( Sinclair ),307-358-2870,2006,Douglas,WY,Sinclair,Exit,126,I-25,,,,,False,False,34,True,,,,,,,
"Orin , 82633 Orin Junction Truck Stop ( Sinclair )",307-358-2870 I-25 Exit 126 ( US 18-20 ),M <U+2610>,Orin,82633,Orin Junction Truck Stop ( Sinclair ),307-358-2870,2007,Douglas,WY,Sinclair,Exit,126,I-25,,,,,False,False,34,True,,,,,,,
"Orin , 82633 Orin Junction Truck Stop ( Sinclair )",8 307-358-2870 I-25 Exit 126 ( US 18-20 ),M,Orin,82633,Orin Junction Truck Stop ( Sinclair ),307-358-2870,2008,Douglas,WY,Sinclair,Exit,126,I-25,,,,,False,False,34,True,,,,,,,
