clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Flagged,Flag_Reason,Is_Unclear_OCR,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road
"E Wheatland , 82201 I-25 Conoco",307-322-5921 I-25 Exit 78,S,Wheatland,82201,I-25 Conoco,307-322-5921,2007,Wheatland,WY,Conoco,,I-25 Exit 78,Exit,78,False,,False,I-25,,None,,
"Wheatland , 82201 I-25 Pit Stop",8 307-322-5921 I-25 Exit 78,<U+2610> S <U+2610>,Wheatland,82201,I-25 Pit Stop,307-322-5921,2008,Wheatland,WY,,,I-25 Exit 78,Exit,78,False,,False,I-25,,None,,
Wheatland ( 82201 ) I-25 Pit Stop,8 307-322-5921 I-25 Exit 78,<U+2610> S <U+25A1> <U+2610>,Wheatland,82201,I-25 Pit Stop,307-322-5921,2014,Wheatland,WY,,,I-25 Exit 78,Exit,78,False,,False,I-25,,None,,
Wheatland ( 82201 ) I-25 Pit Stop,307-322-5921 I-25 Exit 78,24 S MOO D,Wheatland,82201,I-25 Pit Stop,307-322-5921,2015,Wheatland,WY,,,I-25 Exit 78,Exit,78,False,,False,I-25,,None,,
8 Wheatland ( 82201 ) I-25 Pit Stop,8 307-322-5921 I-25 Exit 78,S <U+25A1>,Wheatland,82201,I-25 Pit Stop,307-322-5921,2016,Wheatland,WY,,,I-25 Exit 78,Exit,78,False,,False,I-25,,None,,
"E Glendo , 82213 Howard's General Store ( Sinclair )",8 307-735-4252 I-25 Exit 111 ( A St ),M,Glendo,82213,Howard's General Store ( Sinclair ),307-735-4252,2006,Glendo,WY,Sinclair,( A St ),I-25 Exit 111 ,Exit,111,False,,False,I-25,,None,,
"Glendo , 82213 Howard's General Store ( Sinclair )",307-735-4252 I-25 Exit 111 ( A St ),S,Glendo,82213,Howard's General Store ( Sinclair ),307-735-4252,2007,Glendo,WY,Sinclair,( A St ),I-25 Exit 111 ,Exit,111,False,,False,I-25,,None,,
"E Glendo , 82213 Howard's General Store ( Sinclair )",8 307-735-4252 I-25 Exit 111 ( A St ),<U+25A1> <U+25A1> M <U+2610> <U+2610> <U+25A1>,Glendo,82213,Howard's General Store ( Sinclair ),307-735-4252,2008,Glendo,WY,Sinclair,( A St ),I-25 Exit 111 ,Exit,111,False,,False,I-25,,None,,
Glendo ( 82213 ) Howard's General Store ( Sinclair ),8 307-735-4252 I-25 Exit 111 ( A St ),S <U+25A1>,Glendo,82213,Howard's General Store ( Sinclair ),307-735-4252,2014,Glendo,WY,Sinclair,( A St ),I-25 Exit 111 ,Exit,111,False,,False,I-25,,None,,
Glendo ( 82213 ) Howard's General ),307-735-4252 I-25 Exit 111 ( A St ),<U+2610> S <U+2610>,Glendo,82213,Howard's General ),307-735-4252,2015,Glendo,WY,,( A St ),I-25 Exit 111 ,Exit,111,False,,False,I-25,,None,,
Glendo ( 82213 ) Howard's St ),307-735-4252 I-25 Exit 111 ( A ),[ ] <U+2610> S <U+2610>,Glendo,82213,Howard's St ),307-735-4252,2016,Glendo,WY,,( A ),I-25 Exit 111 ,Exit,111,False,,False,I-25,,None,,
"Guernsey , 82214 Johnston's Corner ( Sinclair )",307-836-3155 US 26,,Guernsey,82214,Johnston's Corner ( Sinclair ),307-836-3155,2006,Guernsey,WY,Sinclair,,US 26,empty,,False,,False,US 26,,None,,
", 82214 Johnston's Corner ( Sinclair )",NEGuernsey 9307-836-3155 US 26,,,82214,Johnston's Corner ( Sinclair ),307-836-3155,2007,Guernsey,WY,Sinclair,,US 26,empty,,False,,False,US 26,,None,,
"Guernsey , 82214 Johnston's Corner ( Sinclair )",307-836-3155 US 26,<U+2610>,Guernsey,82214,Johnston's Corner ( Sinclair ),307-836-3155,2008,Guernsey,WY,Sinclair,,US 26,empty,,False,,False,US 26,,None,,
Guernsey ( 82214 ) Johnston's Corner ( Sinclair ),9 307-836-3155 US 26,24 S O,Guernsey,82214,Johnston's Corner ( Sinclair ),307-836-3155,2014,Guernsey,WY,Sinclair,,US 26,empty,,False,,False,US 26,,None,,
Guernsey ( 82214 ) Johnston's Corner (,307-836-3155 US 26 ),24 38 S,Guernsey,82214,Johnston's Corner (,307-836-3155,2015,Guernsey,WY,,,US 26 ,empty,,False,,False,US 26,,None,,
Guernsey ( 82214 ) Johnston's Corner ( ),9 / 307-836-3155 US 26,24 S 24 00,Guernsey,82214,Johnston's Corner ( ),307-836-3155,2016,Guernsey,WY,,,US 26,empty,,False,,False,US 26,,None,,
"Lusk , 82225 Outpost Truck Stop",307-334-2048 US 85 ( 3 blks S of US 18-20 ),24 M L,Lusk,82225,Outpost Truck Stop,307-334-2048,2006,Lusk,WY,,( 3 blks S of US 18-20 ),US 85,empty,,False,,False,US 85,,None,,
"Lusk , 82225 Outpost Truck Stop",307-334-2048 US 85 ( 3 blks S of US 18-20 ),24 HRS 484 M,Lusk,82225,Outpost Truck Stop,307-334-2048,2007,Lusk,WY,,( 3 blks S of US 18-20 ),US 85,empty,,False,,False,US 85,,None,,
"Lusk , 82225 Outpost Truck Stop",9 307-334-2048 US 85 ( 3 blks S of US 18-20 ),24 M,Lusk,82225,Outpost Truck Stop,307-334-2048,2008,Lusk,WY,,( 3 blks S of US 18-20 ),US 85,empty,,False,,False,US 85,,None,,
D Lusk ( 82225 ) Outpost Truck Stop,9 307-334-2048 . US 85 ( 3 blks S of US 18-20 ),24 M <U+25A1>,Lusk,82225,Outpost Truck Stop,307-334-2048,2014,Lusk,WY,,( 3 blks S of US 18-20 ),. US 85,empty,,False,,False,US 85,,None,,
D Lusk ( 82225 ) Outpost Truck Stop,307-334-2048 US 85 ( 3 blks S of US 18-20 ),NATSN 24 M <U+25A1>,Lusk,82225,Outpost Truck Stop,307-334-2048,2015,Lusk,WY,,( 3 blks S of US 18-20 ),US 85,empty,,False,,False,US 85,,None,,
D Lusk ( 82225 ) Outpost Truck Stop,9 / 307-334-2048 US 85 ( 3 blks S of US 18-20 ),m M <U+2610>,Lusk,82225,Outpost Truck Stop,307-334-2048,2016,Lusk,WY,,( 3 blks S of US 18-20 ),US 85,empty,,False,,False,US 85,,None,,
"Manville , 82227 3 Sisters Truck Stop",307-334-3005 US 20 & Hwy 270,"S "" <U+25A1>",Manville,82227,3 Sisters Truck Stop,307-334-3005,2006,Manville,WY,,,US 20 & Hwy 270,empty,,False,,False,US 20,Hwy 270,None,,
"Manville , 82227 3 Sisters Truck Stop",307-334-3005 US 20 & Hwy 270,M,Manville,82227,3 Sisters Truck Stop,307-334-3005,2007,Manville,WY,,,US 20 & Hwy 270,empty,,False,,False,US 20,Hwy 270,None,,
"Manville , 82227 Smokin ' Joe's",307-334-3005 US 20 & Hwy 270,M <U+2610> <U+2610>,Manville,82227,Smokin ' Joe's,307-334-3005,2008,Manville,WY,,,US 20 & Hwy 270,empty,,False,,False,US 20,Hwy 270,None,,
D Manville ( 82227 ) Three Sisters,307-334-3005 US 20 & Hwy 270,<U+2610> M <U+2610>,Manville,82227,Three Sisters,307-334-3005,2014,Manville,WY,,,US 20 & Hwy 270,empty,,False,,False,US 20,Hwy 270,None,,
D Manville ( 82227 ) Three Sisters,307-334-3005 US 20 & Hwy 270,<U+25A1> M <U+2610>,Manville,82227,Three Sisters,307-334-3005,2015,Manville,WY,,,US 20 & Hwy 270,empty,,False,,False,US 20,Hwy 270,None,,
D Manville ( 82227 ) Three Sisters,307-334-3005 US 20 & Hwy 270,<U+25A1> M <U+25A1> 1,Manville,82227,Three Sisters,307-334-3005,2016,Manville,WY,,,US 20 & Hwy 270,empty,,False,,False,US 20,Hwy 270,None,,
"Torrington , 82240 Torrington Travel Terminal ( Citgo )",307-532-8164 1500 US 26,MO S,Torrington,82240,Torrington Travel Terminal ( Citgo ),307-532-8164,2006,Torrington,WY,Citgo,,1500 US 26,Proper,,False,,False,US 26,,None,,
"E Torrington , 82240 Torrington Travel Terminal",307-532-8164 1500 US 26,M,Torrington,82240,Torrington Travel Terminal,307-532-8164,2007,Torrington,WY,,,1500 US 26,Proper,,False,,False,US 26,,None,,
"Torrington , 82240 Torrington Travel Terminal",307-532-8164 1500 US 26,24 25,Torrington,82240,Torrington Travel Terminal,307-532-8164,2008,Torrington,WY,,,1500 US 26,Proper,,False,,False,US 26,,None,,
E Torrington ( 82240 ) Torrington Travel Terminal,9 307-532-8164 1500 US 26,M <U+2610> <U+2610>,Torrington,82240,Torrington Travel Terminal,307-532-8164,2014,Torrington,WY,,,1500 US 26,Proper,,False,,False,US 26,,None,,
Torrington ( 82240 ) Torrington Travel Terminal,307-532-8164 1500 US 26,24 M <U+2610> <U+2610>,Torrington,82240,Torrington Travel Terminal,307-532-8164,2015,Torrington,WY,,,1500 US 26,Proper,,False,,False,US 26,,None,,
Torrington ( 82240 ) Torrington Travel Terminal,307-532-8164 1500 US 26,24 M <U+2610> <U+2610> O,Torrington,82240,Torrington Travel Terminal,307-532-8164,2016,Torrington,WY,,,1500 US 26,Proper,,False,,False,US 26,,None,,
"Rawlins , 82301 West End Sinclair",307-324-4089 I-80 Exit 211 ( W Spruce ),24 24 XL M,Rawlins,82301,West End Sinclair,307-324-4089,2006,Rawlins,WY,Sinclair,( W Spruce ),I-80 Exit 211 ,Exit,211,False,,False,I-80,,None,,
"Rawlins , 82301 West End Sinclair",6 307-324-4089 I-80 Exit 211 ( W Spruce ),M,Rawlins,82301,West End Sinclair,307-324-4089,2007,Rawlins,WY,Sinclair,( W Spruce ),I-80 Exit 211 ,Exit,211,False,,False,I-80,,None,,
"E Rawlins , 82301 West End Sinclair",307-324-4089 I-80 Exit 211 ( W Spruce ),24 M,Rawlins,82301,West End Sinclair,307-324-4089,2008,Rawlins,WY,Sinclair,( W Spruce ),I-80 Exit 211 ,Exit,211,False,,False,I-80,,None,,
Rawlins ( 82301 ) West End Sinclair,6 307-324-4089 I-80 Exit 211 ( W Spruce ),"24 M """,Rawlins,82301,West End Sinclair,307-324-4089,2014,Rawlins,WY,Sinclair,( W Spruce ),I-80 Exit 211 ,Exit,211,False,,False,I-80,,None,,
Rawlins ( 82301 ) West End Sinclair,6 307-324-4089 I-80 Exit 211 ( W Spruce ),24 M,Rawlins,82301,West End Sinclair,307-324-4089,2015,Rawlins,WY,Sinclair,( W Spruce ),I-80 Exit 211 ,Exit,211,False,,False,I-80,,None,,
Rawlins ( 82301 ) West End Sinclair,307-324-4089 I-80 Exit 211 ( W Spruce ),24 M,Rawlins,82301,West End Sinclair,307-324-4089,2016,Rawlins,WY,Sinclair,( W Spruce ),I-80 Exit 211 ,Exit,211,False,,False,I-80,,None,,
"Rawlins , 82301 Flying J Travel Plaza # 0500040",307-328-0158 I-80 Exit 209 ( Johnson Rd ) #,24 M,Rawlins,82301,Flying J Travel Plaza # 0500040,307-328-0158,2006,Rawlins,WY,Flying J,( Johnson Rd ) #,I-80 Exit 209 ,Exit,209,False,,False,I-80,,None,,
"Rawlins , 82301 Flying J Travel Plaza # 0500040",6 307-328-0158 I-80 Exit 209 ( Johnson Rd ),XL,Rawlins,82301,Flying J Travel Plaza # 0500040,307-328-0158,2007,Rawlins,WY,Flying J,( Johnson Rd ),I-80 Exit 209 ,Exit,209,False,,False,I-80,,None,,
"Rawlins , 82301 Flying J Travel Plaza # 0500040",307-328-0158 I-80 Exit 209 ( Johnson Rd ),24 X <U+2610> <U+2610>,Rawlins,82301,Flying J Travel Plaza # 0500040,307-328-0158,2008,Rawlins,WY,Flying J,( Johnson Rd ),I-80 Exit 209 ,Exit,209,False,,False,I-80,,None,,
F Rawlins ( 82301 ) Flying J Travel Plaza # 763,6 307-328-0158 I-80 Exit 209 ( Johnson Rd ),24 XL <U+25A1> <U+25A1>,Rawlins,82301,Flying J Travel Plaza # 763,307-328-0158,2014,Rawlins,WY,Flying J,( Johnson Rd ),I-80 Exit 209 ,Exit,209,False,,False,I-80,,None,,
Rawlins ( 82301 ) Flying J Travel Plaza # 763,307-328-0158 I-80 Exit 209 ( Johnson Rd ),FLYING J 24 XL,Rawlins,82301,Flying J Travel Plaza # 763,307-328-0158,2015,Rawlins,WY,Flying J,( Johnson Rd ),I-80 Exit 209 ,Exit,209,False,,False,I-80,,None,,
Rawlins ( 82301 ) Flying J Travel Plaza # 763,307-328-0158 I-80 Exit 209 ( Johnson Rd ) FLYING J,FLYING J 24 XL <U+2610>,Rawlins,82301,Flying J Travel Plaza # 763,307-328-0158,2016,Rawlins,WY,Flying J,( Johnson Rd ) FLYING J,I-80 Exit 209 ,Exit,209,False,,False,I-80,,None,,
"Sinclair , 82334 I-80 Travel Plaza ( 66 )",307-324-4407 I-80 Exit 221 ( East Sinclair ),FIRS 24 24 HRS S,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2006,Sinclair,WY,,( East Sinclair ),I-80 Exit 221 ,Exit,221,False,,False,I-80,,None,,
"F Sinclair , 82334 I-80 Travel Plaza ( 66 )",307-324-4407 I-80 Exit 221 ( East Sinclair ),,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2007,Sinclair,WY,,( East Sinclair ),I-80 Exit 221 ,Exit,221,False,,False,I-80,,None,,
"F Sinclair , 82334 I-80 Travel Plaza ( 66 )",307-324-4407 I-80 Exit 221 ( East Sinclair ),HRS 24 L 24,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2008,Sinclair,WY,,( East Sinclair ),I-80 Exit 221 ,Exit,221,False,,False,I-80,,None,,
Sinclair ( 82334 ) I-80 Travel Plaza ( 66 ),307-324-4407 I-80 Exit 221 ( East Sinclair ),24 24 22,Sinclair,82334,I-80 Travel Plaza ( 66 ),307-324-4407,2014,Sinclair,WY,,( East Sinclair ),I-80 Exit 221 ,Exit,221,False,,False,I-80,,None,,
Sinclair ( 82334 ) I-80 Travel Plaza ( Sinclair ),307-324-4407 I-80 Exit 221 ( East Sinclair ),PREDEST <U+2610> 24 HRS,Sinclair,82334,I-80 Travel Plaza ( Sinclair ),307-324-4407,2015,Sinclair,WY,Sinclair,( East Sinclair ),I-80 Exit 221 ,Exit,221,False,,False,I-80,,None,,
Sinclair ( 82334 ) I-80 Travel Plaza ( Sinclair ),307-324-4407 I-80 Exit 221 ( East Sinclair ),24 <U+2610> HRS 24 24 HRS,Sinclair,82334,I-80 Travel Plaza ( Sinclair ),307-324-4407,2016,Sinclair,WY,Sinclair,( East Sinclair ),I-80 Exit 221 ,Exit,221,False,,False,I-80,,None,,
"5307-324-0087 Wamsutter , 82336 Love's Travel Stop # 310",I-80 Exit 173 ( CR 23 ),M,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2006,Wamsutter,WY,Love's,( CR 23 ),I-80 Exit 173 ,Exit,173,False,,False,I-80,,None,,
"F Wamsutter , 82336 Love's Travel Stop # 310",307-324-0087 I-80 Exit 173 ( CR 23 ),24 HRS 48 <U+2610> MOO,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2007,Wamsutter,WY,Love's,( CR 23 ),I-80 Exit 173 ,Exit,173,False,,False,I-80,,None,,
"Wamsutter , 82336 Love's Travel Stop # 310",5 307-324-0087 I-80 Exit 173 ( CR 23 ),24 M,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2008,Wamsutter,WY,Love's,( CR 23 ),I-80 Exit 173 ,Exit,173,False,,False,I-80,,None,,
Wamsutter ( 82336 ) Love's Travel Stop # 310,5 307-324-0087 I-80 Exit 173 ( CR 23 ),24 HR3 <U+2610> M,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2014,Wamsutter,WY,Love's,( CR 23 ),I-80 Exit 173 ,Exit,173,False,,False,I-80,,None,,
Wamsutter ( 82336 ) Love's Travel Stop # 310,$ 307-324-0087 I-80 Exit 173 ( CR 23 ),24 24 MOO <U+25A1> D,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2015,Wamsutter,WY,Love's,( CR 23 ),I-80 Exit 173 ,Exit,173,False,,False,I-80,,None,,
Wamsutter ( 82336 ) Love's Travel Stop # 310,5 307-324-0087 I-80 Exit 173 ( CR 23 ),24 <U+25A1> DOW 24,Wamsutter,82336,Love's Travel Stop # 310,307-324-0087,2016,Wamsutter,WY,Love's,( CR 23 ),I-80 Exit 173 ,Exit,173,False,,False,I-80,,None,,
"Wamsutter , 82336 Wamsutter Conoco Service",307-324-7807 I-80 Exit 173,S,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2006,Wamsutter,WY,Conoco,,I-80 Exit 173,Exit,173,False,,False,I-80,,None,,
"F Wamsutter , 82336 Wamsutter Conoco Service",307-324-7807 I-80 Exit 173,,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2007,Wamsutter,WY,Conoco,,I-80 Exit 173,Exit,173,False,,False,I-80,,None,,
"Wamsutter , 82336 Wamsutter Conoco Service",307-324-7807 I-80 Exit 173,S,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2008,Wamsutter,WY,Conoco,,I-80 Exit 173,Exit,173,False,,False,I-80,,None,,
Wamsutter ( 82336 ) Wamsutter Conoco Service,5 307-324-7807 I-80 Exit 173,S <U+2610><U+2610>,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2014,Wamsutter,WY,Conoco,,I-80 Exit 173,Exit,173,False,,False,I-80,,None,,
Wamsutter ( 82336 ) Wamsutter Conoco Service,307-324-7807 I-80 Exit 173,24 m S MOO <U+25A1>,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2015,Wamsutter,WY,Conoco,,I-80 Exit 173,Exit,173,False,,False,I-80,,None,,
Wamsutter ( 82336 ) Wamsutter Conoco Service,307-324-7807 I-80 Exit 173,S 0,Wamsutter,82336,Wamsutter Conoco Service,307-324-7807,2016,Wamsutter,WY,Conoco,,I-80 Exit 173,Exit,173,False,,False,I-80,,None,,
"Worland , 82401 One Stop ( Cenex )",307-347-4281 US 16-20 ( W side of town ),S <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2006,Worland,WY,Cenex,( W side of town ),US 16-20,empty,,False,,False,US 16-20,,None,,
"B Worland , 82401 One Stop ( Cenex )",307-347-4281 US 16-20 ( W side of town ),S,Worland,82401,One Stop ( Cenex ),307-347-4281,2007,Worland,WY,Cenex,( W side of town ),US 16-20,empty,,False,,False,US 16-20,,None,,
"B Worland , 82401 One Stop ( Cenex )",6 307-347-4281 US 16-20 ( W side of,<U+2610> S <U+25A1> <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2008,Worland,WY,Cenex,( W side of,US 16-20,empty,,False,,False,US 16-20,,None,,
B Worland ( 82401 ) One Stop ( Cenex ),6 307-347-4281 US 20 W & WY 433,S <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2014,Worland,WY,Cenex,,US 20 W & WY 433,empty,,False,,False,US 20,WY 433,None,,
B Worland ( 82401 ) One Stop ( Cenex ),307-347-4281 US 20 W & WY 433,L D S S <U+25A1>,Worland,82401,One Stop ( Cenex ),307-347-4281,2015,Worland,WY,Cenex,,US 20 W & WY 433,empty,,False,,False,US 20,WY 433,None,,
B Worland ( 82401 ) One Stop ( Cenex ),6 307-347-4281 US 20 W & WY 433,<U+25A1> S <U+2610>,Worland,82401,One Stop ( Cenex ),307-347-4281,2016,Worland,WY,Cenex,,US 20 W & WY 433,empty,,False,,False,US 20,WY 433,None,,
"B Cody , 82414 Red Eagle Food Mart # 2 ( Shell )",307-587-9331 221 US 14-16-20 W,<U+25A1>,Cody,82414,Red Eagle Food Mart # 2 ( Shell ),307-587-9331,2006,Cody,WY,Shell,,221 US 14-16-20 W,Proper,,False,,False,US 14-16,,None,,
", 82414 Red Eagle Food Mart # 2 ( Shell )",LO 4307-587-9331 B Cody 221 US 14-16-20 W,24 HRS 45 MOO,,82414,Red Eagle Food Mart # 2 ( Shell ),307-587-9331,2007,Cody,WY,Shell,,B Cody 221 US 14-16-20 W,empty,,False,,False,US 14-16,,None,,
"Cody , 82414 Red Eagle Food Mart St # ) 2 (",307-587-9331 221 US 14-16-20 W Shell ),S <U+2610> <U+2610>,Cody,82414,Red Eagle Food Mart St # ) 2 (,307-587-9331,2008,Cody,WY,,,221 US 14-16-20 W Shell ,Proper,,False,,False,US 14-16,,None,,
Cody ( 82414 ) Good 2 Go # 2 ( Mobil ),307-587-9331 221 US 14-16-20 W,<U+2610>,Cody,82414,Good 2 Go # 2 ( Mobil ),307-587-9331,2014,Cody,WY,Mobil,,221 US 14-16-20 W,Proper,,False,,False,US 14-16,,None,,
B Cody ( 82414 ) Good 2 Go # 2 ( Mobil ),307-587-9331 221 US 14-16-20 W,24,Cody,82414,Good 2 Go # 2 ( Mobil ),307-587-9331,2015,Cody,WY,Mobil,,221 US 14-16-20 W,Proper,,False,,False,US 14-16,,None,,
Cody ( 82414 ) Good 2 Go # 2 ( Mobil ),307-587-9331 221 US 14-16-20 W,<U+25A1> <U+25A1>,Cody,82414,Good 2 Go # 2 ( Mobil ),307-587-9331,2016,Cody,WY,Mobil,,221 US 14-16-20 W,Proper,,False,,False,US 14-16,,None,,
"Lovell , 82431 Country Store ( Conoco )",307-548-7110 575 US 310,24 M <U+2610> <U+2610>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2006,Lovell,WY,Conoco,,575 US 310,Proper,,False,,False,US 310,,None,,
"A Lovell , 82431 Country Store ( Conoco )",5 307-548-7110 575 US 310,L,Lovell,82431,Country Store ( Conoco ),307-548-7110,2007,Lovell,WY,Conoco,,575 US 310,Proper,,False,,False,US 310,,None,,
"A Lovell , 82431 Country Store ( Conoco )",307-548-7110 575 US 310,S <U+2610> <U+2610> <U+2610>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2008,Lovell,WY,Conoco,,575 US 310,Proper,,False,,False,US 310,,None,,
A Lovell ( 82431 ) Country Store ( Conoco ),5 307-548-7110 575 US 310,<U+2610> S <U+25A1>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2014,Lovell,WY,Conoco,,575 US 310,Proper,,False,,False,US 310,,None,,
Lovell ( 82431 ) Country Store ( Conoco ),307-548-7110 575 US 310,<U+2610> S <U+25A1>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2015,Lovell,WY,Conoco,,575 US 310,Proper,,False,,False,US 310,,None,,
A Lovell ( 82431 ) Country Store ( Conoco ),307-548-7110 575 US 310,<U+2610> <U+2610>,Lovell,82431,Country Store ( Conoco ),307-548-7110,2016,Lovell,WY,Conoco,,575 US 310,Proper,,False,,False,US 310,,None,,
"Lovell , 82431 Red Eagle # 12 ( Exxon )",307-548-7246 1801 US 310,ASS <U+2610> <U+2610>,Lovell,82431,Red Eagle # 12 ( Exxon ),307-548-7246,2006,Lovell,WY,Exxon,,1801 US 310,Proper,,False,,False,US 310,,None,,
"A Lovell , 82431 Red Eagle # 12 ( Exxon )",5 307-548-7246 1801 US 310,24 HRS S,Lovell,82431,Red Eagle # 12 ( Exxon ),307-548-7246,2007,Lovell,WY,Exxon,,1801 US 310,Proper,,False,,False,US 310,,None,,
"A Lovell , 82431 Red Eagle Food Store # 12 ( Exxon )",5 307-548-7246 1801 US 310,24 S,Lovell,82431,Red Eagle Food Store # 12 ( Exxon ),307-548-7246,2008,Lovell,WY,Exxon,,1801 US 310,Proper,,False,,False,US 310,,None,,
A Lovell ( 82431 ) Good 2 Go ( Exxon ),5 307-548-7246 1801 US 310,<U+2610><U+2610> S <U+25A1>,Lovell,82431,Good 2 Go ( Exxon ),307-548-7246,2014,Lovell,WY,Exxon,,1801 US 310,Proper,,False,,False,US 310,,None,,
Lovell ( 82431 ) Good 2 Go ( Exxon ) AMBEST,307-548-7246 1801 US 310,S,Lovell,82431,Good 2 Go ( Exxon ) AMBEST,307-548-7246,2015,Lovell,WY,Exxon,,1801 US 310,Proper,,False,,False,US 310,,None,,
A Lovell ( 82431 ) Good 2 Go ( Exxon ),307-548-7246 1801 US 310,<U+2610><U+2610> S <U+2610>,Lovell,82431,Good 2 Go ( Exxon ),307-548-7246,2016,Lovell,WY,Exxon,,1801 US 310,Proper,,False,,False,US 310,,None,,
"Thermopolis , 82443 Shell Southside ( US Travel 14 ) Center",307-864-3108 167 US 20 S,MO,Thermopolis,82443,Shell Southside ( US Travel 14 ) Center,307-864-3108,2006,Thermopolis,WY,Shell,,167 US 20 S,Proper,,False,,False,US 20,,None,,
"C Thermopolis , 82443 Shell Southside Travel Center",307-864-3108 167 US 20 S,,Thermopolis,82443,Shell Southside Travel Center,307-864-3108,2007,Thermopolis,WY,Shell,,167 US 20 S,Proper,,False,,False,US 20,,None,,
"Thermopolis , 82443 Shell Southside Travel 14 ) Center",307-864-3108 167 US 20 S,<U+2610> S <U+2610>,Thermopolis,82443,Shell Southside Travel 14 ) Center,307-864-3108,2008,Thermopolis,WY,Shell,,167 US 20 S,Proper,,False,,False,US 20,,None,,
Thermopolis ( 82443 ) Southside Travel Center ( Exxon ),307-864-3108 167 US 20 S,<U+2610> S <U+2610>,Thermopolis,82443,Southside Travel Center ( Exxon ),307-864-3108,2014,Thermopolis,WY,Exxon,,167 US 20 S,Proper,,False,,False,US 20,,None,,
Thermopolis ( 82443 ) Southside Travel Center ( Exxon ),307-864-3108 167 US 20 S,S <U+25A1>,Thermopolis,82443,Southside Travel Center ( Exxon ),307-864-3108,2015,Thermopolis,WY,Exxon,,167 US 20 S,Proper,,False,,False,US 20,,None,,
Thermopolis ( 82443 ) Southside Travel Center ( Exxon ),307-864-3108 167 US 20 S,<U+2610> S D,Thermopolis,82443,Southside Travel Center ( Exxon ),307-864-3108,2016,Thermopolis,WY,Exxon,,167 US 20 S,Proper,,False,,False,US 20,,None,,
"D Casper ( West ) , 82604 Ghost Town Fuel Stop ( Conoco )",307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),24 HRS,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2006,Casper,WY,Conoco,( 5 mi SW of I-25 Exit 189 ),US 20-26,empty,,False,,False,US 20-26,,None,,
"Casper ( West ) , 82604 Ghost Town Fuel Stop ( Conoco )",307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),24 HRS M,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2007,Casper,WY,Conoco,( 5 mi SW of I-25 Exit 189 ),US 20-26,empty,,False,,False,US 20-26,,None,,
"D Casper ( West ) , 82604 Ghost Town Fuel Stop ( Conoco )",7 307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit ),24 24,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2008,Casper,WY,Conoco,( 5 mi SW of I-25 Exit ),US 20-26,empty,,False,,False,US 20-26,,None,,
D Casper ( West ) ( 82604 ) Ghost Town Fuel Stop ( Conoco ),307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),) 24 L <U+2610>,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2014,Casper,WY,Conoco,( 5 mi SW of I-25 Exit 189 ),US 20-26,empty,,False,,False,US 20-26,,None,,
D Casper ( West ) ( 82604 ) Ghost Town Fuel Stop ( Conoco ),307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),NATSN L <U+2610>,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2015,Casper,WY,Conoco,( 5 mi SW of I-25 Exit 189 ),US 20-26,empty,,False,,False,US 20-26,,None,,
D Casper ( West ) ( 82604 ) Ghost Town Fuel Stop ( Conoco ),307-472-0200 US 20-26 ( 5 mi SW of I-25 Exit 189 ),24 R L <U+2610>,Casper,82604,Ghost Town Fuel Stop ( Conoco ),307-472-0200,2016,Casper,WY,Conoco,( 5 mi SW of I-25 Exit 189 ),US 20-26,empty,,False,,False,US 20-26,,None,,
